epoch,time,domain,freq,dyn_power,leak_power,total_power,dyn_energy,leak_energy,total_energy,class0_energy,class1_energy
1,10000,0,1,0.768033,0,0.768033,7680.33,0,7680.33,2304.85,5375.49
2,20000,0,0.5,0.414008,0,0.414008,4140.08,0,4140.08,1785.48,2354.6
3,30000,0,1,0.816227,0,0.816227,8162.27,0,8162.27,2357.34,5804.93
4,40000,0,0.5,0.422253,0,0.422253,4222.53,0,4222.53,2020.97,2201.56
