epoch,time,total_power,headroom,avg_power,class0_p50,class0_p95,class0_p99,class0_qdel_p99,class0_throughput,class0_stall_busy_rate,class0_stall_full_rate,class0_stall_conflict_rate,class0_stall_reserved_rate,class0_stall_xbar_rate,class1_p50,class1_p95,class1_p99,class1_qdel_p99,class1_throughput,class1_stall_busy_rate,class1_stall_full_rate,class1_stall_conflict_rate,class1_stall_reserved_rate,class1_stall_xbar_rate
1,10000,0.671601,-0.371601,0.671601,16,22,24,0,3.8437,0,0,0,6.25e-06,0.07235,16,22,24,1,8.9454,0,0,0,0,0.165644
2,20000,0.369313,-0.069313,0.520457,29,38,38,0,0.0009,0,0,0,0,0,27,33,33,1,0.0024,0,0,0,0,0
3,30000,0.556421,-0.256421,0.532445,0,0,0,0,0.0002,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0
4,40000,0.388269,-0.0882691,0.496401,26,37,43,0,3.811,0,0,0,1.875e-05,0.219587,26,37,43,1,8.9841,0,0,0,6.25e-06,0.501513
5,50000,0.541345,-0.241345,0.50539,20,27,30,0,3.812,0,0,0,0,0.127713,20,27,30,1,8.9549,0,0,0,0,0.28915
6,60000,0.407329,-0.107329,0.489046,26,37,43,0,3.8495,0,0,0,0,0.220375,26,37,43,1,9.0102,0,0,0,0,0.503212
7,70000,0.521291,-0.221291,0.493653,21,29,33,0,3.8398,0,0,0,0,0.144819,21,29,33,1,8.9747,0,0,0,0,0.331394
8,80000,0.425892,-0.125892,0.485183,26,37,43,0,3.8216,0,0,0,0,0.215369,26,37,42,1,8.9615,0,0,0,6.25e-05,0.495175
