epoch,time,domain,freq,dyn_power,leak_power,total_power,dyn_energy,leak_energy,total_energy,class0_energy,class1_energy
1,10000,0,1,0.671601,0,0.671601,6716.01,0,6716.01,2018.46,4697.56
2,20000,0,1,0.661559,0,0.661559,6615.59,0,6615.59,1987.98,4627.61
3,30000,0,1,0.679418,0,0.679418,6794.18,0,6794.18,2050.57,4743.61
4,40000,0,1,0.693822,0,0.693822,6938.22,0,6938.22,2063.79,4874.43
5,50000,0,1,0.711541,0,0.711541,7115.41,0,7115.41,2124.21,4991.19
6,60000,0,0.982186,0.723068,0,0.723068,7230.68,0,7230.68,2163.34,5067.33
