epoch,time,domain,freq,dyn_power,leak_power,total_power,dyn_energy,leak_energy,total_energy,class0_energy,class1_energy
1,10000,0,1,0.671601,0,0.671601,6716.01,0,6716.01,2018.46,4697.56
2,20000,0,0.896264,0.576056,0,0.576056,5760.56,0,5760.56,1731.05,4029.51
3,30000,0,0.814595,0.527247,0,0.527247,5272.47,0,5272.47,1591.32,3681.15
4,40000,0,0.786356,0.497247,0,0.497247,4972.47,0,4972.47,1478.97,3493.51
5,50000,0,0.67616,0.468421,0,0.468421,4684.21,0,4684.21,1398.45,3285.76
6,60000,0,0.597457,0.455438,0,0.455438,4554.38,0,4554.38,1362.65,3191.73
7,70000,0,0.558172,0.45633,0,0.45633,4563.3,0,4563.3,1368.32,3194.99
