epoch,time,total_power,headroom,avg_power,class0_p50,class0_p95,class0_p99,class0_qdel_p99,class0_throughput,class0_stall_busy_rate,class0_stall_full_rate,class0_stall_conflict_rate,class0_stall_reserved_rate,class0_stall_xbar_rate,class1_p50,class1_p95,class1_p99,class1_qdel_p99,class1_throughput,class1_stall_busy_rate,class1_stall_full_rate,class1_stall_conflict_rate,class1_stall_reserved_rate,class1_stall_xbar_rate
1,10000,0.71974,-0.11974,0.71974,17,24,27,0,7.6765,0,0,0,0.00023125,0.430063,17,24,27,2,17.8324,0,0,0,0.0006625,0.971275
2,20000,0.606173,-0.00617277,0.662957,22,26,26,0,0.0009,0,0,0,0,0,17,27,35,1,0.003,0,0,0,0,0
3,30000,0.711763,-0.111763,0.679225,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0.0026,0,0,0,0,0
4,40000,0.626494,-0.0264936,0.666042,21,32,39,0,7.71,0,0,0,0.001175,0.721562,21,32,39,2,17.9017,0,0,0,0.00196875,1.63992
5,50000,0.755621,-0.155621,0.683958,18,26,29,0,7.6655,0,0,0,0.0004,0.480994,18,26,29,2,17.8589,0,0,0,0.000625,1.09831
6,60000,0.664032,-0.0640316,0.680637,21,31,37,0,7.691,0,0,0,0.000725,0.696069,21,31,37,2,17.9845,0,0,0,0.0017125,1.59801
7,70000,0.74689,-0.14689,0.690102,19,27,32,0,7.6895,0,0,0,0.00065625,0.552331,19,27,32,2,17.8664,0,0,0,0.00140625,1.24517
8,80000,0.680098,-0.0800984,0.688851,21,32,39,0,7.6631,0,0,0,0.00095,0.725544,21,32,38,2,17.8528,0,0,0,0.00226875,1.63194
