epoch,time,total_power,headroom,avg_power,class0_p50,class0_p95,class0_p99,class0_qdel_p99,class0_throughput,class0_stall_busy_rate,class0_stall_full_rate,class0_stall_conflict_rate,class0_stall_reserved_rate,class0_stall_xbar_rate,class1_p50,class1_p95,class1_p99,class1_qdel_p99,class1_throughput,class1_stall_busy_rate,class1_stall_full_rate,class1_stall_conflict_rate,class1_stall_reserved_rate,class1_stall_xbar_rate
1,10000,0.671601,-0.0716015,0.671601,16,22,24,0,3.8437,0,0,0,6.25e-06,0.07235,16,22,24,1,8.9454,0,0,0,0,0.165644
2,20000,0.601169,-0.00116887,0.636385,15,16,16,0,0.0004,0,0,0,0,0,19,22,22,0,0.0006,0,0,0,0,0
3,30000,0.617256,-0.0172562,0.630009,0,0,0,0,0.0005,0,0,0,0,0,0,0,0,0,0.0005,0,0,0,0,0
4,40000,0.602102,-0.00210243,0.623032,18,25,28,0,3.8144,0,0,0,0,0.103462,19,25,28,1,8.992,0,0,0,0,0.238119
5,50000,0.617278,-0.0172776,0.621881,19,26,28,0,3.809,0,0,0,0,0.103894,19,26,28,1,8.9479,0,0,0,6.25e-06,0.235737
6,60000,0.598007,0.00199337,0.617902,20,28,33,0,3.8514,0,0,0,6.25e-06,0.118862,20,28,33,1,9.0117,0,0,0,3.75e-05,0.270256
