epoch,time,total_power,headroom,avg_power,class0_p50,class0_p95,class0_p99,class0_qdel_p99,class0_throughput,class0_stall_busy_rate,class0_stall_full_rate,class0_stall_conflict_rate,class0_stall_reserved_rate,class0_stall_xbar_rate,class1_p50,class1_p95,class1_p99,class1_qdel_p99,class1_throughput,class1_stall_busy_rate,class1_stall_full_rate,class1_stall_conflict_rate,class1_stall_reserved_rate,class1_stall_xbar_rate
1,10000,0.71974,0.28026,0.71974,17,24,27,0,7.6765,0,0,0,0.00023125,0.430063,17,24,27,2,17.8324,0,0,0,0.0006625,0.971275
2,20000,0.708906,0.291094,0.714323,19,20,20,0,0.0005,0,0,0,0,0,19,23,23,0,0.0019,0,0,0,0,0
3,30000,0.726694,0.273306,0.718447,0,0,0,0,0.0006,0,0,0,0,0,0,0,0,0,0.0023,0,0,0,0,0
4,40000,0.742904,0.257096,0.724561,18,25,29,0,7.7113,0,0,0,0.0006125,0.4852,18,25,29,2,17.9063,0,0,0,0.00165625,1.10395
5,50000,0.76041,0.23959,0.731731,18,25,29,0,7.663,0,0,0,0.00044375,0.47795,18,25,29,2,17.8529,0,0,0,0.00086875,1.08069
6,60000,0.788052,0.211948,0.741118,18,26,31,0,7.6935,0,0,0,0.00056875,0.476019,18,26,30,2,17.9888,0,0,0,0.0014,1.08579
