epoch,time,total_power,headroom,avg_power,class0_p50,class0_p95,class0_p99,class0_qdel_p99,class0_throughput,class0_stall_busy_rate,class0_stall_full_rate,class0_stall_conflict_rate,class0_stall_reserved_rate,class0_stall_xbar_rate,class1_p50,class1_p95,class1_p99,class1_qdel_p99,class1_throughput,class1_stall_busy_rate,class1_stall_full_rate,class1_stall_conflict_rate,class1_stall_reserved_rate,class1_stall_xbar_rate
1,10000,0.71974,-0.21974,0.71974,17,24,27,0,7.6765,0,0,0,0.00023125,0.430063,17,24,27,2,17.8324,0,0,0,0.0006625,0.971275
2,20000,0.541045,-0.0410453,0.630393,25,55,55,0,0.0015,0,0,0,0,0,27,40,40,1,0.0016,0,0,0,0,0
3,30000,0.553944,-0.053944,0.60491,0,0,0,0,0.0003,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0
4,40000,0.51234,-0.0123405,0.581768,37,106,155,0,7.6873,0,0,3.125e-05,0.237131,1.78045,37,105,156,2,17.8693,0,0,0.00036875,0.548825,4.09713
5,50000,0.523606,-0.0236064,0.570135,38,107,160,0,7.6767,0,0,6.25e-05,0.2465,1.75844,37,107,160,2,17.8645,0,0,0.00010625,0.577381,4.00516
6,60000,0.595762,-0.0957617,0.574406,33,101,149,0,7.6947,0,0,0.00035625,0.226356,1.52664,33,101,150,2,17.9985,0,0,0.00065625,0.547319,3.56284
7,70000,0.608236,-0.108236,0.579239,33,98,144,0,7.684,0,0,5e-05,0.227369,1.50212,33,98,146,2,17.8547,0,0,0.00018125,0.533587,3.4513
