epoch,time,domain,freq,dyn_power,leak_power,total_power,dyn_energy,leak_energy,total_energy,class0_energy,class1_energy
1,10000,0,1,0.71974,0,0.71974,7197.4,0,7197.4,2166.32,5031.08
2,20000,0,0.978028,0.675882,0,0.675882,6758.82,0,6758.82,2030.37,4728.45
3,30000,0,0.976822,0.669889,0,0.669889,6698.89,0,6698.89,2014.03,4684.86
4,40000,0,0.803964,0.610186,0,0.610186,6101.86,0,6101.86,1838.55,4263.31
5,50000,0,0.715225,0.600961,0,0.600961,6009.61,0,6009.61,1804.44,4205.17
6,60000,0,0.721352,0.591018,0,0.591018,5910.18,0,5910.18,1771.07,4139.11
7,70000,0,0.637629,0.579673,0,0.579673,5796.73,0,5796.73,1746.48,4050.25
