epoch,time,total_power,headroom,avg_power,class0_p50,class0_p95,class0_p99,class0_qdel_p99,class0_throughput,class0_stall_busy_rate,class0_stall_full_rate,class0_stall_conflict_rate,class0_stall_reserved_rate,class0_stall_xbar_rate,class1_p50,class1_p95,class1_p99,class1_qdel_p99,class1_throughput,class1_stall_busy_rate,class1_stall_full_rate,class1_stall_conflict_rate,class1_stall_reserved_rate,class1_stall_xbar_rate
1,10000,0.768033,-0.368033,0.768033,19,30,37,0,11.5086,0,0,0,0.0092625,1.48762,19,30,37,3,26.8069,0,0,0,0.0221187,3.39899
2,20000,0.614107,-0.214107,0.69107,38,75,75,0,0.0014,0,0,0,0,0,34,69,114,3,0.0035,0,0,0,0,0
3,30000,0.667572,-0.267572,0.683238,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0
4,40000,0.600352,-0.200352,0.662516,181,954,1833,4376,11.7337,4.96708,1.08356,5.87771,1.93581,6.81067,145,600,1088,10718,20.6287,3.56554,0.944944,6.2017,2.72331,13.0217
5,50000,0.75872,-0.35872,0.681757,150,1086,2134,2960,11.2451,8.24879,2.00961,5.99862,2.65347,4.75615,122,594,1103,15181,22.319,6.01542,2.16574,6.93607,4.99589,10.3676
6,60000,0.772906,-0.372906,0.696948,176,1532,3038,4865,10.6211,14.8365,3.92953,6.59641,2.47595,3.45816,112,746,1522,23562,16.7079,7.2593,3.15481,5.21989,3.57356,6.2655
7,70000,0.641158,-0.241158,0.688978,262,1476,2921,8091,11.8172,9.70032,2.25256,7.74587,3.07029,5.82432,195,851,1515,30549,15.1437,5.24104,1.93795,5.56298,3.4183,8.12006
8,80000,0.730128,-0.330128,0.694122,216,1126,2174,10117,12.0733,6.86578,1.43205,7.07434,2.35597,6.63037,176,648,1140,47600,21.3112,5.05221,1.48682,7.56623,3.76789,13.1475
