epoch,time,domain,freq,dyn_power,leak_power,total_power,dyn_energy,leak_energy,total_energy,class0_energy,class1_energy
1,10000,0,1,0.671601,0,0.671601,6716.01,0,6716.01,2018.46,4697.56
2,20000,0,1,0.670362,0,0.670362,6703.62,0,6703.62,2014.52,4689.1
3,30000,0,1,0.638899,0,0.638899,6388.99,0,6388.99,1928.27,4460.72
4,40000,0,0.8,0.630508,0,0.630508,6305.08,0,6305.08,1875.32,4429.76
5,50000,0,0.9,0.677042,0,0.677042,6770.42,0,6770.42,2021.29,4749.14
6,60000,0,0.8,0.69439,0,0.69439,6943.9,0,6943.9,2077.61,4866.3
