epoch,time,total_power,headroom,avg_power,class0_p50,class0_p95,class0_p99,class0_qdel_p99,class0_throughput,class0_stall_busy_rate,class0_stall_full_rate,class0_stall_conflict_rate,class0_stall_reserved_rate,class0_stall_xbar_rate,class1_p50,class1_p95,class1_p99,class1_qdel_p99,class1_throughput,class1_stall_busy_rate,class1_stall_full_rate,class1_stall_conflict_rate,class1_stall_reserved_rate,class1_stall_xbar_rate
1,10000,0.71974,-0.0197404,0.71974,17,24,27,0,7.6765,0,0,0,0.00023125,0.430063,17,24,27,2,17.8324,0,0,0,0.0006625,0.971275
2,20000,0.691158,0.00884158,0.705449,20,26,26,0,0.0007,0,0,0,0,0,18,23,23,1,0.0022,0,0,0,0,0
3,30000,0.708424,-0.0084245,0.706441,0,0,0,0,0.0006,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0
4,40000,0.713409,-0.0134093,0.708183,19,27,32,0,7.7116,0,0,0,0.000925,0.537,19,27,32,2,17.9055,0,0,0,0.0021125,1.21667
5,50000,0.730097,-0.030097,0.712566,19,27,32,0,7.6629,0,0,0,0.0008875,0.524081,19,27,32,2,17.8532,0,0,0,0.0019875,1.19828
6,60000,0.72584,-0.0258397,0.714778,19,31,43,0,7.6927,0,0,0,0.00574375,0.590137,19,31,42,2,17.9858,0,0,0,0.0126187,1.34013
