epoch,time,domain,freq,dyn_power,leak_power,total_power,dyn_energy,leak_energy,total_energy,class0_energy,class1_energy
1,10000,0,1,0.71974,0,0.71974,7197.4,0,7197.4,2166.32,5031.08
2,20000,0,1,0.691158,0,0.691158,6911.58,0,6911.58,2076.23,4835.35
3,30000,0,1,0.708424,0,0.708424,7084.24,0,7084.24,2129.89,4954.35
4,40000,0,0.941979,0.713409,0,0.713409,7134.09,0,7134.09,2149.7,4984.4
5,50000,0,0.941979,0.730097,0,0.730097,7300.97,0,7300.97,2192.16,5108.81
6,60000,0,0.908717,0.72584,0,0.72584,7258.4,0,7258.4,2175.09,5083.31
