epoch,time,domain,freq,dyn_power,leak_power,total_power,dyn_energy,leak_energy,total_energy,class0_energy,class1_energy
1,10000,0,1,0.671601,0,0.671601,6716.01,0,6716.01,2018.46,4697.56
2,20000,0,1,0.52661,0,0.52661,5266.1,0,5266.1,1582.48,3683.62
3,30000,0,1,0.540509,0,0.540509,5405.09,0,5405.09,1631.35,3773.75
4,40000,0,0.519001,0.466888,0,0.466888,4668.88,0,4668.88,1388.6,3280.28
5,50000,0,0.519001,0.478322,0,0.478322,4783.22,0,4783.22,1428.1,3355.12
6,60000,0,1,0.730912,0,0.730912,7309.12,0,7309.12,2186.82,5122.3
7,70000,0,1,0.748582,0,0.748582,7485.82,0,7485.82,2244.68,5241.14
8,80000,0,0.585493,0.548745,0,0.548745,5487.45,0,5487.45,1640.2,3847.25
9,90000,0,0.585493,0.561279,0,0.561279,5612.79,0,5612.79,1683,3929.78
