epoch,time,domain,freq,dyn_power,leak_power,total_power,dyn_energy,leak_energy,total_energy,class0_energy,class1_energy
1,10000,0,1,0.768033,0,0.768033,7680.33,0,7680.33,2304.85,5375.49
2,20000,0,0.657831,0.694196,0,0.694196,6941.96,0,6941.96,2076.42,4865.54
3,30000,0,0.73408,0.532581,0,0.532581,5325.81,0,5325.81,1887.43,3438.38
4,40000,0,0.905298,0.691745,0,0.691745,6917.45,0,6917.45,2389.45,4527.99
5,50000,0,0.651823,0.676426,0,0.676426,6764.26,0,6764.26,2488.47,4275.79
6,60000,0,0.583355,0.700992,0,0.700992,7009.92,0,7009.92,2644.21,4365.71
7,70000,0,0.823354,0.758548,0,0.758548,7585.48,0,7585.48,2677.97,4907.51
8,80000,0,0.653408,0.722668,0,0.722668,7226.68,0,7226.68,2630.61,4596.07
9,90000,0,0.767827,0.772397,0,0.772397,7723.97,0,7723.97,2699.51,5024.46
