epoch,time,domain,freq,dyn_power,leak_power,total_power,dyn_energy,leak_energy,total_energy,class0_energy,class1_energy
1,10000,0,1,0.71974,0,0.71974,7197.4,0,7197.4,2166.32,5031.08
2,20000,0,0.75,0.552203,0,0.552203,5522.03,0,5522.03,1658.87,3863.16
3,30000,0,0.7,0.571606,0,0.571606,5716.06,0,5716.06,1718.57,3997.49
4,40000,0,0.75,0.579014,0,0.579014,5790.14,0,5790.14,1744.54,4045.6
5,50000,0,0.7,0.591983,0,0.591983,5919.83,0,5919.83,1777.54,4142.29
6,60000,0,0.7,0.597072,0,0.597072,5970.72,0,5970.72,1789.17,4181.54
