epoch,time,domain,freq,dyn_power,leak_power,total_power,dyn_energy,leak_energy,total_energy,class0_energy,class1_energy
1,10000,0,1,0.671601,0,0.671601,6716.01,0,6716.01,2018.46,4697.56
2,20000,0,0.99533,0.651625,0,0.651625,6516.25,0,6516.25,1958.17,4558.08
3,30000,0,0.991356,0.621619,0,0.621619,6216.19,0,6216.19,1876.12,4340.07
4,40000,0,0.812363,0.57714,0,0.57714,5771.4,0,5771.4,1716.57,4054.83
5,50000,0,0.811549,0.561981,0,0.561981,5619.81,0,5619.81,1677.82,3942
6,60000,0,0.659908,0.523072,0,0.523072,5230.72,0,5230.72,1564.97,3665.75
7,70000,0,0.593066,0.504474,0,0.504474,5044.74,0,5044.74,1512.71,3532.03
