epoch,time,domain,freq,dyn_power,leak_power,total_power,dyn_energy,leak_energy,total_energy,class0_energy,class1_energy
1,10000,0,1,0.671601,0,0.671601,6716.01,0,6716.01,2018.46,4697.56
2,20000,0,0.75,0.519843,0,0.519843,5198.43,0,5198.43,1562.14,3636.29
3,30000,0,0.970236,0.638952,0,0.638952,6389.52,0,6389.52,1928.44,4461.08
4,40000,0,0.674943,0.541924,0,0.541924,5419.24,0,5419.24,1611.86,3807.37
5,50000,0,0.937115,0.641894,0,0.641894,6418.94,0,6418.94,1916.33,4502.61
6,60000,0,0.729727,0.559314,0,0.559314,5593.14,0,5593.14,1673.43,3919.72
7,70000,0,0.911028,0.681404,0,0.681404,6814.04,0,6814.04,2043.28,4770.76
