epoch,time,total_power,headroom,avg_power,class0_p50,class0_p95,class0_p99,class0_qdel_p99,class0_throughput,class0_stall_busy_rate,class0_stall_full_rate,class0_stall_conflict_rate,class0_stall_reserved_rate,class0_stall_xbar_rate,class1_p50,class1_p95,class1_p99,class1_qdel_p99,class1_throughput,class1_stall_busy_rate,class1_stall_full_rate,class1_stall_conflict_rate,class1_stall_reserved_rate,class1_stall_xbar_rate
1,10000,0.671601,-0.171601,0.671601,16,22,24,0,3.8437,0,0,0,6.25e-06,0.07235,16,22,24,1,8.9454,0,0,0,0,0.165644
2,20000,0.519843,-0.0198426,0.595722,21,22,22,0,0.0007,0,0,0,0,0,19,25,25,0,0.0014,0,0,0,0,0
3,30000,0.638952,-0.138952,0.610132,0,0,0,0,0.0004,0,0,0,0,0,0,0,0,0,0.0008,0,0,0,0,0
4,40000,0.541924,-0.0419235,0.59308,20,27,30,0,3.8133,0,0,0,0,0.120294,20,27,30,1,8.9904,0,0,0,0,0.278125
5,50000,0.641894,-0.141894,0.602843,18,25,27,0,3.8102,0,0,0,0,0.0964312,18,25,27,1,8.9494,0,0,0,0,0.219675
6,60000,0.559314,-0.0593144,0.595588,20,27,30,0,3.8515,0,0,0,0,0.123494,20,27,30,1,9.0122,0,0,0,0,0.281981
7,70000,0.681404,-0.181404,0.607848,18,24,27,0,3.8379,0,0,0,0,0.0953875,18,24,26,1,8.9724,0,0,0,0,0.216506
