epoch,time,domain,freq,dyn_power,leak_power,total_power,dyn_energy,leak_energy,total_energy,class0_energy,class1_energy
1,10000,0,1,0.671601,0,0.671601,6716.01,0,6716.01,2018.46,4697.56
2,20000,0,0.75,0.519843,0,0.519843,5198.43,0,5198.43,1562.14,3636.29
3,30000,0,0.775295,0.53102,0,0.53102,5310.2,0,5310.2,1602.67,3707.53
4,40000,0,0.754337,0.552572,0,0.552572,5525.72,0,5525.72,1643.61,3882.1
5,50000,0,0.7,0.535103,0,0.535103,5351.03,0,5351.03,1597.43,3753.6
6,60000,0,0.7,0.541895,0,0.541895,5418.95,0,5418.95,1621.36,3797.59
