epoch,time,domain,freq,dyn_power,leak_power,total_power,dyn_energy,leak_energy,total_energy,class0_energy,class1_energy
1,10000,0,1,0.671601,0,0.671601,6716.01,0,6716.01,2018.46,4697.56
2,20000,0,0.75,0.519843,0,0.519843,5198.43,0,5198.43,1562.14,3636.29
3,30000,0,0.75,0.517015,0,0.517015,5170.15,0,5170.15,1560.43,3609.72
4,40000,0,0.75,0.545521,0,0.545521,5455.21,0,5455.21,1622.64,3832.57
5,50000,0,0.7,0.539473,0,0.539473,5394.73,0,5394.73,1610.48,3784.25
6,60000,0,0.7,0.557594,0,0.557594,5575.94,0,5575.94,1668.25,3907.69
