epoch,time,domain,freq,dyn_power,leak_power,total_power,dyn_energy,leak_energy,total_energy,class0_energy,class1_energy
1,10000,0,1,0.768033,0,0.768033,7680.33,0,7680.33,2304.85,5375.49
2,20000,0,0.845482,0.766888,0,0.766888,7668.88,0,7668.88,2293.89,5374.99
3,30000,0,0.845482,0.785214,0,0.785214,7852.14,0,7852.14,2345.24,5506.89
4,40000,0,1,0.800069,0,0.800069,8000.69,0,8000.69,2397.66,5603.04
5,50000,0,1,0.817735,0,0.817735,8177.35,0,8177.35,2459.27,5718.08
6,60000,0,0.953782,0.825524,0,0.825524,8255.24,0,8255.24,2488.49,5766.75
